v АК,v ЦН,I(max) - I(650)
0.9215075376884421,0.8708542713567837,0.13207825184078414
0.9278391959798993,0.8708542713567837,0.13207825184078414
0.9341708542713567,0.8708542713567837,0.13233045410177807
0.9405025125628139,0.8708542713567837,0.12999906022308524
0.9468341708542711,0.8708542713567837,0.12999906022308524
0.9531658291457286,0.8708542713567837,0.13050346474507307
0.9594974874371858,0.8708542713567837,0.13050346474507307
0.965829145728643,0.8708542713567837,0.13075566700606697
0.9721608040201004,0.8708542713567837,0.13100786926706087
0.9784924623115576,0.8708542713567837,0.12892867764936194
0.9848241206030148,0.8708542713567837,0.12892867764936194
0.9911557788944723,0.8708542713567837,0.12773059115695215
0.9974874371859295,0.8708542713567837,0.12773059115695215
1.0038190954773867,0.8708542713567837,0.12773059115695215
1.0101507537688441,0.8708542713567837,0.12773059115695215
1.0164824120603013,0.8708542713567837,0.12820260612587658
1.0228140703517585,0.8708542713567837,0.12845480838687048
1.029145728643216,0.8708542713567837,0.12867462109480102
1.0354773869346732,0.8708542713567837,0.12867462109480102
1.0418090452261304,0.8708542713567837,0.12867462109480102
1.0481407035175878,0.8708542713567837,0.12867462109480102
1.054472361809045,0.8708542713567837,0.12867462109480102
1.0608040201005025,0.8708542713567837,0.12892682335579492
1.0671356783919597,0.8708542713567837,0.12892682335579492
1.0734673366834169,0.8708542713567837,0.12892682335579492
1.0797989949748743,0.8708542713567837,0.12943122787778277
1.0861306532663315,0.8708542713567837,0.12943122787778277
1.0924623115577887,0.8708542713567837,0.12709983399908992
1.0987939698492462,0.8708542713567837,0.12735203626008385
1.1051256281407034,0.8708542713567837,0.1284258645103848
1.1114572864321606,0.8708542713567837,0.1294996927606857
1.117788944723618,0.8708542713567837,0.1304664852170345
1.1241206030150752,0.8708542713567837,0.1309498814452089
1.1304522613065324,0.8708542713567837,0.1309498814452089
1.1367839195979899,0.8708542713567837,0.13143327767338328
1.143115577889447,0.8708542713567837,0.1329905021518586
1.1494472361809043,0.8708542713567837,0.13454772663033393
1.1557788944723617,0.8708542713567837,0.13454772663033393
1.162110552763819,0.8708542713567837,0.13454772663033393
1.1684422110552761,0.8708542713567837,0.13503112285850832
1.1747738693467336,0.8708542713567837,0.13503112285850832
1.1811055276381908,0.8708542713567837,0.13503112285850832
1.187437185929648,0.8708542713567837,0.13579911090073998
1.1937688442211054,0.8708542713567837,0.13735633537921532
1.2001005025125626,0.8708542713567837,0.13735633537921532
1.2064321608040198,0.8708542713567837,0.13735633537921532
1.2127638190954773,0.8708542713567837,0.13735633537921532
1.2190954773869345,0.8708542713567837,0.13735633537921532
1.2254271356783917,0.8708542713567837,0.13843016362951627
1.231758793969849,0.8708542713567837,0.13843016362951627
1.2380904522613063,0.8708542713567837,0.13988035231403945
1.2444221105527635,0.8708542713567837,0.14123877237839766
1.250753768844221,0.8708542713567837,0.14249015664880374
1.2570854271356782,0.8708542713567837,0.14249015664880374
1.2634170854271354,0.8708542713567837,0.14249015664880374
1.2697487437185928,0.8708542713567837,0.14249015664880374
1.27608040201005,0.8708542713567837,0.14249015664880374
1.2824120603015072,0.8708542713567837,0.14249015664880374
1.2887437185929647,0.8708542713567837,0.14297355287697813
1.2950753768844219,0.8708542713567837,0.14345694910515253
1.301407035175879,0.8708542713567837,0.14588919741981168
1.3077386934673365,0.8708542713567837,0.14588919741981168
1.3140703517587937,0.8708542713567837,0.1469630256701126
1.3204020100502512,0.8708542713567837,0.14900364637676233
1.3267336683417084,0.8708542713567837,0.14900364637676233
1.3330653266331656,0.8708542713567837,0.14977163441899402
1.339396984924623,0.8708542713567837,0.15240268714777028
1.3457286432160802,0.8708542713567837,0.1537611072121285
1.3520603015075374,0.8708542713567837,0.15424450344030288
1.3583919597989949,0.8708542713567837,0.15549588771070896
1.364723618090452,0.8708542713567837,0.1565697159610099
1.3710552763819093,0.8708542713567837,0.1565697159610099
1.3773869346733667,0.8708542713567837,0.1565697159610099
1.383718592964824,0.8708542713567837,0.15841153225354251
1.3900502512562811,0.8708542713567837,0.15841153225354251
1.3963819095477386,0.8708542713567837,0.15841153225354251
1.4027135678391958,0.8708542713567837,0.15841153225354251
1.409045226130653,0.8708542713567837,0.15841153225354251
1.4153768844221104,0.8708542713567837,0.15841153225354251
1.4217085427135676,0.8708542713567837,0.15841153225354251
1.4280402010050248,0.8708542713567837,0.15841153225354251
1.4343718592964823,0.8708542713567837,0.15841153225354251
1.4407035175879395,0.8708542713567837,0.15841153225354251
1.4470351758793967,0.8708542713567837,0.15841153225354251
1.453366834170854,0.8708542713567837,0.15841153225354251
1.4596984924623113,0.8708542713567837,0.15841153225354251
1.4660301507537687,0.8708542713567837,0.15841153225354251
1.472361809045226,0.8708542713567837,0.15841153225354251
1.4786934673366832,0.8708542713567837,0.15841153225354251
1.4850251256281406,0.8708542713567837,0.15841153225354251
1.4913567839195978,0.8708542713567837,0.15841153225354251
1.497688442211055,0.8708542713567837,0.15841153225354251
1.5040201005025124,0.8708542713567837,0.15841153225354251
1.5103517587939697,0.8708542713567837,0.15841153225354251
1.5166834170854269,0.8708542713567837,0.15841153225354251
1.5230150753768843,0.8708542713567837,0.15841153225354251
1.5293467336683415,0.8708542713567837,0.15841153225354251
1.5356783919597987,0.8708542713567837,0.15841153225354251
1.5420100502512561,0.8708542713567837,0.15841153225354251
1.5483417085427134,0.8708542713567837,0.15841153225354251
1.5546733668341706,0.8708542713567837,0.15841153225354251
1.561005025125628,0.8708542713567837,0.15841153225354251
1.5673366834170852,0.8708542713567837,0.15841153225354251
1.5736683417085424,0.8708542713567837,0.15841153225354251
1.5799999999999998,0.8708542713567837,0.15841153225354251
0.32,0.8771859296482412,0.15704895074866843
0.32633165829145727,0.8771859296482412,0.15704895074866843
0.3326633165829146,0.8771859296482412,0.15704895074866843
0.33899497487437186,0.8771859296482412,0.15704895074866843
0.3453266331658291,0.8771859296482412,0.15704895074866843
0.35165829145728644,0.8771859296482412,0.15704895074866843
0.3579899497487437,0.8771859296482412,0.15704895074866843
0.364321608040201,0.8771859296482412,0.15704895074866843
0.3706532663316583,0.8771859296482412,0.15704895074866843
0.37698492462311556,0.8771859296482412,0.15704895074866843
0.3833165829145728,0.8771859296482412,0.15704895074866843
0.38964824120603014,0.8771859296482412,0.15704895074866843
0.3959798994974874,0.8771859296482412,0.15704895074866843
0.40231155778894473,0.8771859296482412,0.15704895074866843
0.408643216080402,0.8771859296482412,0.15704895074866843
0.4149748743718593,0.8771859296482412,0.15704895074866843
0.4213065326633166,0.8771859296482412,0.15704895074866843
0.42763819095477384,0.8771859296482412,0.15704895074866843
0.43396984924623117,0.8771859296482412,0.15704895074866843
0.44030150753768843,0.8771859296482412,0.15704895074866843
0.4466331658291457,0.8771859296482412,0.15704895074866843
0.452964824120603,0.8771859296482412,0.15704895074866843
0.4592964824120603,0.8771859296482412,0.15704895074866843
0.46562814070351755,0.8771859296482412,0.15704895074866843
0.47195979899497487,0.8771859296482412,0.15704895074866843
0.47829145728643213,0.8771859296482412,0.15704895074866843
0.4846231155778894,0.8771859296482412,0.15704895074866843
0.4909547738693467,0.8771859296482412,0.15704895074866843
0.497286432160804,0.8771859296482412,0.15704895074866843
0.5036180904522612,0.8771859296482412,0.15743896689365658
0.5099497487437186,0.8771859296482412,0.15499318463796405
0.5162814070351758,0.8771859296482412,0.15254740238227155
0.5226130653266331,0.8771859296482412,0.15254740238227155
0.5289447236180904,0.8771859296482412,0.15254740238227155
0.5352763819095476,0.8771859296482412,0.15254740238227155
0.541608040201005,0.8771859296482412,0.15254740238227155
0.5479396984924623,0.8771859296482412,0.15274241045476564
0.5542713567839196,0.8771859296482412,0.15171452739941346
0.5606030150753768,0.8771859296482412,0.15163725890222526
0.5669346733668341,0.8771859296482412,0.150414367774379
0.5732663316582913,0.8771859296482412,0.150414367774379
0.5795979899497488,0.8771859296482412,0.150414367774379
0.585929648241206,0.8771859296482412,0.15033709927719077
0.5922613065326632,0.8771859296482412,0.15053210734968486
0.5985929648241206,0.8771859296482412,0.1467861654689579
0.6049246231155778,0.8771859296482412,0.1467861654689579
0.6112562814070351,0.8771859296482412,0.14651388889927558
0.6175879396984925,0.8771859296482412,0.14529099777142934
0.6239195979899497,0.8771859296482412,0.14529099777142934
0.630251256281407,0.8771859296482412,0.1440681066435831
0.6365829145728643,0.8771859296482412,0.1437958300739008
0.6429145728643215,0.8771859296482412,0.1437958300739008
0.6492462311557788,0.8771859296482412,0.1427679470185486
0.6555778894472362,0.8771859296482412,0.1424956704488663
0.6619095477386934,0.8771859296482412,0.1424956704488663
0.6682412060301507,0.8771859296482412,0.1424956704488663
0.674572864321608,0.8771859296482412,0.14364129307952433
0.6809045226130652,0.8771859296482412,0.14364129307952433
0.6872361809045225,0.8771859296482412,0.14241840195167807
0.6935678391959799,0.8771859296482412,0.14241840195167807
0.6998994974874371,0.8771859296482412,0.1432917480126538
0.7062311557788944,0.8771859296482412,0.14301947144297147
0.7125628140703517,0.8771859296482412,0.14301947144297147
0.7188944723618089,0.8771859296482412,0.14179658031512524
0.7252261306532662,0.8771859296482412,0.14179658031512524
0.7315577889447236,0.8771859296482412,0.14179658031512524
0.7378894472361808,0.8771859296482412,0.14030141261759668
0.7442211055276381,0.8771859296482412,0.14030141261759668
0.7505527638190954,0.8771859296482412,0.14030141261759668
0.7568844221105526,0.8771859296482412,0.1414470352482547
0.7632160804020099,0.8771859296482412,0.1414470352482547
0.7695477386934673,0.8771859296482412,0.14041915219290255
0.7758793969849245,0.8771859296482412,0.14041915219290255
0.7822110552763818,0.8771859296482412,0.14041915219290255
0.7885427135678391,0.8771859296482412,0.14041915219290255
0.7948743718592963,0.8771859296482412,0.14041915219290255
0.8012060301507536,0.8771859296482412,0.13680767299786362
0.807537688442211,0.8771859296482412,0.13705987525885752
0.8138693467336682,0.8771859296482412,0.13705987525885752
0.8202010050251256,0.8771859296482412,0.13731207751985144
0.8265326633165828,0.8771859296482412,0.13727968796678805
0.83286432160804,0.8771859296482412,0.13753189022778195
0.8391959798994975,0.8771859296482412,0.13753189022778195
0.8455276381909547,0.8771859296482412,0.13753189022778195
0.8518592964824119,0.8771859296482412,0.13608160147437823
0.8581909547738693,0.8771859296482412,0.13608160147437823
0.8645226130653265,0.8771859296482412,0.13633380373537213
0.8708542713567837,0.8771859296482412,0.13513571724296233
0.8771859296482412,0.8771859296482412,0.13422222256460983
0.8835175879396984,0.8771859296482412,0.13422222256460983
0.8898492462311556,0.8771859296482412,0.13128925550473902
0.896180904522613,0.8771859296482412,0.13128925550473902
0.9025125628140702,0.8771859296482412,0.13128925550473902
0.9088442211055274,0.8771859296482412,0.13179366002672685
0.9151758793969849,0.8771859296482412,0.13179366002672685
0.9215075376884421,0.8771859296482412,0.13179366002672685
0.9278391959798993,0.8771859296482412,0.13179366002672685
0.9341708542713567,0.8771859296482412,0.13204586228772075
0.9405025125628139,0.8771859296482412,0.12971446840902795
0.9468341708542711,0.8771859296482412,0.12971446840902795
0.9531658291457286,0.8771859296482412,0.13021887293101575
0.9594974874371858,0.8771859296482412,0.13021887293101575
0.965829145728643,0.8771859296482412,0.13047107519200968
0.9721608040201004,0.8771859296482412,0.13072327745300358
0.9784924623115576,0.8771859296482412,0.12864408583530468
0.9848241206030148,0.8771859296482412,0.12864408583530468
0.9911557788944723,0.8771859296482412,0.12744599934289486
0.9974874371859295,0.8771859296482412,0.12744599934289486
1.0038190954773867,0.8771859296482412,0.12744599934289486
1.0101507537688441,0.8771859296482412,0.12744599934289486
1.0164824120603013,0.8771859296482412,0.1279180143118193
1.0228140703517585,0.8771859296482412,0.1281702165728132
1.029145728643216,0.8771859296482412,0.12839002928074372
1.0354773869346732,0.8771859296482412,0.12839002928074372
1.0418090452261304,0.8771859296482412,0.12839002928074372
1.0481407035175878,0.8771859296482412,0.12839002928074372
1.054472361809045,0.8771859296482412,0.12839002928074372
1.0608040201005025,0.8771859296482412,0.12864223154173765
1.0671356783919597,0.8771859296482412,0.12864223154173765
1.0734673366834169,0.8771859296482412,0.12864223154173765
1.0797989949748743,0.8771859296482412,0.12914663606372548
1.0861306532663315,0.8771859296482412,0.12914663606372548
1.0924623115577887,0.8771859296482412,0.12681524218503262
1.0987939698492462,0.8771859296482412,0.12706744444602652
1.1051256281407034,0.8771859296482412,0.12814127269632747
1.1114572864321606,0.8771859296482412,0.12921510094662841
1.117788944723618,0.8771859296482412,0.1301818934029772
1.1241206030150752,0.8771859296482412,0.1306652896311516
1.1304522613065324,0.8771859296482412,0.1306652896311516
1.1367839195979899,0.8771859296482412,0.131148685859326
1.143115577889447,0.8771859296482412,0.1327059103378013
1.1494472361809043,0.8771859296482412,0.13367270279415008
1.1557788944723617,0.8771859296482412,0.13367270279415008
1.162110552763819,0.8771859296482412,0.13367270279415008
1.1684422110552761,0.8771859296482412,0.13415609902232448
1.1747738693467336,0.8771859296482412,0.13415609902232448
1.1811055276381908,0.8771859296482412,0.13415609902232448
1.187437185929648,0.8771859296482412,0.13492408706455616
1.1937688442211054,0.8771859296482412,0.1364813115430315
1.2001005025125626,0.8771859296482412,0.1364813115430315
1.2064321608040198,0.8771859296482412,0.1364813115430315
1.2127638190954773,0.8771859296482412,0.1364813115430315
1.2190954773869345,0.8771859296482412,0.1364813115430315
1.2254271356783917,0.8771859296482412,0.1375551397933324
1.231758793969849,0.8771859296482412,0.1375551397933324
1.2380904522613063,0.8771859296482412,0.13900532847785557
1.2444221105527635,0.8771859296482412,0.1403637485422138
1.250753768844221,0.8771859296482412,0.1416151328126199
1.2570854271356782,0.8771859296482412,0.1416151328126199
1.2634170854271354,0.8771859296482412,0.1416151328126199
1.2697487437185928,0.8771859296482412,0.1416151328126199
1.27608040201005,0.8771859296482412,0.1416151328126199
1.2824120603015072,0.8771859296482412,0.1416151328126199
1.2887437185929647,0.8771859296482412,0.14209852904079429
1.2950753768844219,0.8771859296482412,0.14286651708302597
